"part","source_id","action","variant","source_direction","project_direction","source_path","relative_path","frame_width","frame_height","frame_count","source_format","naming_separator","content_hash"
"hair","12201","walk","m","3","down","external/assets/source/res/object/hair/hair12201_walk_m_3.gif","hair/hair12201_walk_m_3.gif","100","100","6","gif","_","sha256:ce78eddf5aee9ae55c28e092dbecef32c4bc44f68155b066b0ab4a355f3c6295"
"head","1","stand","","0","right","external/assets/source/res/object/head/head1_stand_0.png","head/head1_stand_0.png","100","100","1","png","_","sha256:3e5c002a784cdde61e5deb33aa3e1fd50c82a4f7643ae19b9658315b72b7b791"
"head","1","stand","","1","up","external/assets/source/res/object/head/head1_stand_1.png","head/head1_stand_1.png","100","100","1","png","_","sha256:c4f59d3c647c01628717a44ea5e3994f577e6e32716497463a49493f6a4031eb"
"head","1","stand","","2","left","external/assets/source/res/object/head/head1_stand_2.png","head/head1_stand_2.png","100","100","1","png","_","sha256:a285da6fa3172508a0838530c93c55e168d094f968f00d2c9f70ad7f348f8f0c"
"head","1","stand","","3","down","external/assets/source/res/object/head/head1_stand_3.png","head/head1_stand_3.png","100","100","1","png","_","sha256:a0858a3d42b43378b3f79876d752c71419d9f9ddb3e8ee9a478d9e836760930a"
"head","1","walk","","0","right","external/assets/source/res/object/head/head1_walk_0.gif","head/head1_walk_0.gif","100","100","6","gif","_","sha256:1494703f3dbccc4dcd17b7bcb3b169d20867d8d0783308e8975902022aebcc93"
"head","1","walk","","1","up","external/assets/source/res/object/head/head1_walk_1.gif","head/head1_walk_1.gif","100","100","6","gif","_","sha256:f2b400be21f5a770c5dc45bbc4f50505f326d8af2f3818d42a6a270a2f8b0fae"
"head","1","walk","","2","left","external/assets/source/res/object/head/head1_walk_2.gif","head/head1_walk_2.gif","100","100","6","gif","_","sha256:2b75361254914d4fa3bae5115887f6fbd888790418bebb8d1744d4d71d0c7f06"
"head","1","walk","","3","down","external/assets/source/res/object/head/head1_walk_3.gif","head/head1_walk_3.gif","100","100","6","gif","_","sha256:65302689939c1712d5d7bdfc38ff224573a312cdc6b5dccadcc605d15ae7d7a8"
"leg","1","stand","","","","external/assets/source/res/object/leg/leg1_stand.gif","leg/leg1_stand.gif","100","100","6","gif","","sha256:846400ea679a8b8d95ce1537431869dcd1b22eaf9fd0cf36baf847f2c2e023d2"
"leg","1","stand","m","","","external/assets/source/res/object/leg/leg1_stand_m.gif","leg/leg1_stand_m.gif","100","100","6","gif","_","sha256:846400ea679a8b8d95ce1537431869dcd1b22eaf9fd0cf36baf847f2c2e023d2"
"leg","1","walk","","","","external/assets/source/res/object/leg/leg1_walk.gif","leg/leg1_walk.gif","100","100","6","gif","","sha256:846400ea679a8b8d95ce1537431869dcd1b22eaf9fd0cf36baf847f2c2e023d2"
"leg","1","walk","m","","","external/assets/source/res/object/leg/leg1_walk_m.gif","leg/leg1_walk_m.gif","100","100","6","gif","_","sha256:846400ea679a8b8d95ce1537431869dcd1b22eaf9fd0cf36baf847f2c2e023d2"
"leg","10101","stand","","0","right","external/assets/source/res/object/leg/leg10101_stand_0.png","leg/leg10101_stand_0.png","100","100","1","png","_","sha256:1f709450d025d03f9b53416d3fcf01a2531e1a8b4ad5983765d2786390b5d42f"
"leg","10101","stand","m","0","right","external/assets/source/res/object/leg/leg10101_stand_m_0.png","leg/leg10101_stand_m_0.png","100","100","1","png","_","sha256:0e3ba5b1341f599b6de3905374353d9dbba05d54f4cc6ab859c7332d829fd05b"
"leg","10101","stand","","1","up","external/assets/source/res/object/leg/leg10101_stand_1.png","leg/leg10101_stand_1.png","100","100","1","png","_","sha256:a9bfd991d6c7650f8e6bb11ae559d70d5a8475a913d2481cda6161e5f6ecf516"
"leg","10101","stand","m","1","up","external/assets/source/res/object/leg/leg10101_stand_m_1.png","leg/leg10101_stand_m_1.png","100","100","1","png","_","sha256:9012fb799a3dd67218f5baf99b090b11a7d60f260de01e7ae92819fc0a8f377a"
"leg","10101","stand","","2","left","external/assets/source/res/object/leg/leg10101_stand_2.png","leg/leg10101_stand_2.png","100","100","1","png","_","sha256:48431455a6828c1f0fcf13004205d3b5d6ab97127f075fb4e84e4d7ec88edf84"
"leg","10101","stand","m","2","left","external/assets/source/res/object/leg/leg10101_stand_m_2.png","leg/leg10101_stand_m_2.png","100","100","1","png","_","sha256:460e1b82e606de38c149cad14f489fbec77f1ea08aa23f35089f49dd558048b3"
"leg","10101","stand","","3","down","external/assets/source/res/object/leg/leg10101_stand_3.png","leg/leg10101_stand_3.png","100","100","1","png","_","sha256:0e32bc3a83e5b042b148eb233396839cf802565dd2adadd926814d8b6fcdc27b"
"leg","10101","stand","m","3","down","external/assets/source/res/object/leg/leg10101_stand_m_3.png","leg/leg10101_stand_m_3.png","100","100","1","png","_","sha256:94521f2427c4b088ec6b5a0385707231f4365cf760e15e7f35e1f52e830947d0"
"leg","10101","walk","","0","right","external/assets/source/res/object/leg/leg10101_walk_0.gif","leg/leg10101_walk_0.gif","100","100","6","gif","_","sha256:1e8c7b67be6c39a9a172c62a711a1abaf102990e45164df3d2c2a9e2fe52e894"
"leg","10101","walk","m","0","right","external/assets/source/res/object/leg/leg10101_walk_m_0.gif","leg/leg10101_walk_m_0.gif","100","100","6","gif","_","sha256:b0a3f1017cf9748d96391ac5a977e3933e3aa999de6a7a1c5c5e0c8ac47a1665"
"leg","10101","walk","","1","up","external/assets/source/res/object/leg/leg10101_walk_1.gif","leg/leg10101_walk_1.gif","100","100","6","gif","_","sha256:1a74b748c39aafc1ca0351a365248d296764563af161ac2a2fda4c049d134ddb"
"leg","10101","walk","m","1","up","external/assets/source/res/object/leg/leg10101_walk_m_1.gif","leg/leg10101_walk_m_1.gif","100","100","6","gif","_","sha256:46082476c7db69304c7c4c093a479eb93b876c97f6424016cb6258c8f0a5ef87"
"leg","10101","walk","","2","left","external/assets/source/res/object/leg/leg10101_walk_2.gif","leg/leg10101_walk_2.gif","100","100","6","gif","_","sha256:abf8af7f6578e601bd92dcff437beddb8b09334005c2e56fe2f48139330c054a"
"leg","10101","walk","m","2","left","external/assets/source/res/object/leg/leg10101_walk_m_2.gif","leg/leg10101_walk_m_2.gif","100","100","6","gif","_","sha256:ef3db854b714ad87387d21f753d34ed37206bb7e8c0bba86cf7e3ffd20a92039"
"leg","10101","walk","","3","down","external/assets/source/res/object/leg/leg10101_walk_3.gif","leg/leg10101_walk_3.gif","100","100","6","gif","_","sha256:9620dc9f11adb48f01008c0bc21ab44933d426e9bbda300280a7481f9bd5168f"
"leg","10101","walk","m","3","down","external/assets/source/res/object/leg/leg10101_walk_m_3.gif","leg/leg10101_walk_m_3.gif","100","100","6","gif","_","sha256:90edc22dbb212c70f552784123861cffa01899738de18697e5206d37e2340ac5"
"leg","10201","stand","","0","right","external/assets/source/res/object/leg/leg10201_stand_0.png","leg/leg10201_stand_0.png","100","100","1","png","_","sha256:d2c2b4f3ee5753bfd61f7ce9eeb836dfbc3d54950018d23a7e6996501f1e3339"
"leg","10201","stand","m","0","right","external/assets/source/res/object/leg/leg10201_stand_m_0.png","leg/leg10201_stand_m_0.png","100","100","1","png","_","sha256:0e3ba5b1341f599b6de3905374353d9dbba05d54f4cc6ab859c7332d829fd05b"
"leg","10201","stand","","1","up","external/assets/source/res/object/leg/leg10201_stand_1.png","leg/leg10201_stand_1.png","100","100","1","png","_","sha256:11212688b16c17af7ba5b4e4d9927f66d3d979b04426decb26507ec0340a7d2f"
"leg","10201","stand","m","1","up","external/assets/source/res/object/leg/leg10201_stand_m_1.png","leg/leg10201_stand_m_1.png","100","100","1","png","_","sha256:9012fb799a3dd67218f5baf99b090b11a7d60f260de01e7ae92819fc0a8f377a"
"leg","10201","stand","","2","left","external/assets/source/res/object/leg/leg10201_stand_2.png","leg/leg10201_stand_2.png","100","100","1","png","_","sha256:5acf000769b9ccbc673b3c98ea9d9f1a5dd4434a75bf1511248f137776963fb1"
"leg","10201","stand","m","2","left","external/assets/source/res/object/leg/leg10201_stand_m_2.png","leg/leg10201_stand_m_2.png","100","100","1","png","_","sha256:460e1b82e606de38c149cad14f489fbec77f1ea08aa23f35089f49dd558048b3"
"leg","10201","stand","","3","down","external/assets/source/res/object/leg/leg10201_stand_3.png","leg/leg10201_stand_3.png","100","100","1","png","_","sha256:13f594c2ece391f9baba51f119fb11cc28a448795d54cba88a663a70cac91932"
"leg","10201","stand","m","3","down","external/assets/source/res/object/leg/leg10201_stand_m_3.png","leg/leg10201_stand_m_3.png","100","100","1","png","_","sha256:94521f2427c4b088ec6b5a0385707231f4365cf760e15e7f35e1f52e830947d0"
"leg","10201","walk","","0","right","external/assets/source/res/object/leg/leg10201_walk_0.gif","leg/leg10201_walk_0.gif","100","100","6","gif","_","sha256:086d9d71952e9d77a531c46ade400b9c8359833c9d2c359c50804df8ba5f2469"
"leg","10201","walk","m","0","right","external/assets/source/res/object/leg/leg10201_walk_m_0.gif","leg/leg10201_walk_m_0.gif","100","100","6","gif","_","sha256:b0a3f1017cf9748d96391ac5a977e3933e3aa999de6a7a1c5c5e0c8ac47a1665"
"leg","10201","walk","","1","up","external/assets/source/res/object/leg/leg10201_walk_1.gif","leg/leg10201_walk_1.gif","100","100","6","gif","_","sha256:a9913d37bd825417f9a75e0756f10e5a4f3201b396788bfd190d4923d7fccea7"
"leg","10201","walk","m","1","up","external/assets/source/res/object/leg/leg10201_walk_m_1.gif","leg/leg10201_walk_m_1.gif","100","100","6","gif","_","sha256:46082476c7db69304c7c4c093a479eb93b876c97f6424016cb6258c8f0a5ef87"
"leg","10201","walk","","2","left","external/assets/source/res/object/leg/leg10201_walk_2.gif","leg/leg10201_walk_2.gif","100","100","6","gif","_","sha256:53b6ca588a0e3ee48007be43275818e766d3aed673f4847b571aad81ed2fded0"
"leg","10201","walk","m","2","left","external/assets/source/res/object/leg/leg10201_walk_m_2.gif","leg/leg10201_walk_m_2.gif","100","100","6","gif","_","sha256:ef3db854b714ad87387d21f753d34ed37206bb7e8c0bba86cf7e3ffd20a92039"
"leg","10201","walk","","3","down","external/assets/source/res/object/leg/leg10201_walk_3.gif","leg/leg10201_walk_3.gif","100","100","6","gif","_","sha256:64df560734751a29c8baa1c01ba50ddb49ecee32a578806336f222761a3ea04a"
"leg","10201","walk","m","3","down","external/assets/source/res/object/leg/leg10201_walk_m_3.gif","leg/leg10201_walk_m_3.gif","100","100","6","gif","_","sha256:90edc22dbb212c70f552784123861cffa01899738de18697e5206d37e2340ac5"
"leg","10401","stand","","0","right","external/assets/source/res/object/leg/leg10401_stand_0.png","leg/leg10401_stand_0.png","100","100","1","png","_","sha256:fd43be175edf40681232cc63fd624cb190623cd8acc026d91304b89b004e3b6d"
"leg","10401","stand","m","0","right","external/assets/source/res/object/leg/leg10401_stand_m_0.png","leg/leg10401_stand_m_0.png","100","100","1","png","_","sha256:016e2d3293b6d77a1f97837cc3e5f080f16b5e1824891dab3c47b92371b16a18"
"leg","10401","stand","","1","up","external/assets/source/res/object/leg/leg10401_stand_1.png","leg/leg10401_stand_1.png","100","100","1","png","_","sha256:3ce7f827475bfc770017a8191a270e790ec570f3a8e3baf2cd2854876f7695e4"
"leg","10401","stand","m","1","up","external/assets/source/res/object/leg/leg10401_stand_m_1.png","leg/leg10401_stand_m_1.png","100","100","1","png","_","sha256:8cf8eabcde7d2b3f9243911665beb14f322f6823a3684130620d0bd6ba891048"
"leg","10401","stand","","2","left","external/assets/source/res/object/leg/leg10401_stand_2.png","leg/leg10401_stand_2.png","100","100","1","png","_","sha256:772f8a24b9f99b297a5a3724e20e20565ddb82b9ed19706c6b12583901d2fc38"
"leg","10401","stand","m","2","left","external/assets/source/res/object/leg/leg10401_stand_m_2.png","leg/leg10401_stand_m_2.png","100","100","1","png","_","sha256:dd43a1ac399f513047f2a5aedd19b489dc40839c166ad3a065941661109ee49f"
"leg","10401","stand","","3","down","external/assets/source/res/object/leg/leg10401_stand_3.png","leg/leg10401_stand_3.png","100","100","1","png","_","sha256:85c448282bcd1a331a92907b8ab0424b8a1bb5a6ea4a918d963678d906319b17"
"leg","10401","stand","m","3","down","external/assets/source/res/object/leg/leg10401_stand_m_3.png","leg/leg10401_stand_m_3.png","100","100","1","png","_","sha256:49609bada28ce900706ad8f5bf515362b26dc51e9043ce988fb15a3a990af293"
"leg","10401","walk","","0","right","external/assets/source/res/object/leg/leg10401_walk_0.gif","leg/leg10401_walk_0.gif","100","100","6","gif","_","sha256:f4d952bf0647351b7e7683eea47e6d3b41a2ef569032a56182db7d311dd5cc23"
"leg","10401","walk","m","0","right","external/assets/source/res/object/leg/leg10401_walk_m_0.gif","leg/leg10401_walk_m_0.gif","100","100","6","gif","_","sha256:28be665b6e3ffa9808a359e38a788edbd0f74bee719800ff2d7bbaf1b6d80b1d"
"leg","10401","walk","","1","up","external/assets/source/res/object/leg/leg10401_walk_1.gif","leg/leg10401_walk_1.gif","100","100","6","gif","_","sha256:f0d18dec7e914b738655d135f560744a66186c7b7b9ac4734aa0de56305f374b"
"leg","10401","walk","m","1","up","external/assets/source/res/object/leg/leg10401_walk_m_1.gif","leg/leg10401_walk_m_1.gif","100","100","6","gif","_","sha256:73b7db3a118648cec823779f4d393dcdf78e361b7adc171ff98123e67d2bf519"
"leg","10401","walk","","2","left","external/assets/source/res/object/leg/leg10401_walk_2.gif","leg/leg10401_walk_2.gif","100","100","6","gif","_","sha256:6867d0dbceca3b31f4b3ea2bbc478c700e8efab43e3054094764346c279f43af"
"leg","10401","walk","m","2","left","external/assets/source/res/object/leg/leg10401_walk_m_2.gif","leg/leg10401_walk_m_2.gif","100","100","6","gif","_","sha256:a9748c0a6234407d0a09956caab557abba96ede0fbec17ffdcb8cd86f0b83747"
"leg","10401","walk","","3","down","external/assets/source/res/object/leg/leg10401_walk_3.gif","leg/leg10401_walk_3.gif","100","100","6","gif","_","sha256:882c9b689a5bd4b7356892f593f7fba8f39251ed53adcf1c517d7bcf813e70a3"
"leg","10401","walk","m","3","down","external/assets/source/res/object/leg/leg10401_walk_m_3.gif","leg/leg10401_walk_m_3.gif","100","100","6","gif","_","sha256:a8185912e0353c9281b2b752dde1a15fd3a0b940e7b6857f1ae6db55cf2733ed"
"leg","10501","stand","","0","right","external/assets/source/res/object/leg/leg10501_stand_0.png","leg/leg10501_stand_0.png","100","100","1","png","_","sha256:2295744b9856630f57710cffc283d550ec86a68c23f6fe7eda272df96557a474"
"leg","10501","stand","m","0","right","external/assets/source/res/object/leg/leg10501_stand_m_0.png","leg/leg10501_stand_m_0.png","100","100","1","png","_","sha256:871a4eb9e9b1b8a75d6297fc4bfa04cd625c6373567dd388be387f5b98566c2b"
"leg","10501","stand","","1","up","external/assets/source/res/object/leg/leg10501_stand_1.png","leg/leg10501_stand_1.png","100","100","1","png","_","sha256:6388bca6ef781c71f2b04909be24419e31fd0fed91b97f164125923f029ae200"
"leg","10501","stand","m","1","up","external/assets/source/res/object/leg/leg10501_stand_m_1.png","leg/leg10501_stand_m_1.png","100","100","1","png","_","sha256:05c047578473042d62240cd00bc0c13c077adcbfb8db2f62440a34f873162989"
"leg","10501","stand","","2","left","external/assets/source/res/object/leg/leg10501_stand_2.png","leg/leg10501_stand_2.png","100","100","1","png","_","sha256:25a92fb907dfd9a508283c39454c9bb28515e21f489691311cecb9cab30be1ae"
"leg","10501","stand","m","2","left","external/assets/source/res/object/leg/leg10501_stand_m_2.png","leg/leg10501_stand_m_2.png","100","100","1","png","_","sha256:d080462f29d3fe90bc80aa2537224dc3d7ef7a671b5ec3d9e2d927eddd206c6e"
"leg","10501","stand","","3","down","external/assets/source/res/object/leg/leg10501_stand_3.png","leg/leg10501_stand_3.png","100","100","1","png","_","sha256:c6c3f8cd01f1e42761eb3b3d502ce00c0ebbc72382ced36e6f7ab04ed13e2b2c"
"leg","10501","stand","m","3","down","external/assets/source/res/object/leg/leg10501_stand_m_3.png","leg/leg10501_stand_m_3.png","100","100","1","png","_","sha256:796651937c2220ef1c72e106d661a5432121e6fded4bb395f24d8fbbaf97a7cf"
"leg","10501","walk","","0","right","external/assets/source/res/object/leg/leg10501_walk_0.gif","leg/leg10501_walk_0.gif","100","100","6","gif","_","sha256:b623b722af49073c53f622b5e876cd3f769c42f5783cb8e5d579164d5923826e"
"leg","10501","walk","m","0","right","external/assets/source/res/object/leg/leg10501_walk_m_0.gif","leg/leg10501_walk_m_0.gif","100","100","6","gif","_","sha256:5eaa0823f4708d69c5552146561eb20179340055a75b16cf673d5b16d8a1a874"
"leg","10501","walk","","1","up","external/assets/source/res/object/leg/leg10501_walk_1.gif","leg/leg10501_walk_1.gif","100","100","6","gif","_","sha256:6258ac362071d90c0e31c2d032d15b29e0a45d432ff00f764540b862c54fd1ae"
"leg","10501","walk","m","1","up","external/assets/source/res/object/leg/leg10501_walk_m_1.gif","leg/leg10501_walk_m_1.gif","100","100","6","gif","_","sha256:6d7e03258a4a21b41a658bf8f66b2299c69ce74d1a681d2ea00a516725b2f3bf"
"leg","10501","walk","","2","left","external/assets/source/res/object/leg/leg10501_walk_2.gif","leg/leg10501_walk_2.gif","100","100","6","gif","_","sha256:68615bde93b6e49cfbd7b8fefef1c1a71889a07f4f0d3b6c746a1d4ce7bfbb11"
"leg","10501","walk","m","2","left","external/assets/source/res/object/leg/leg10501_walk_m_2.gif","leg/leg10501_walk_m_2.gif","100","100","6","gif","_","sha256:7c17c209ddbe2a62f6f7d11ac332a6f75eca07e0578dbeb618ecee627139edb8"
"leg","10501","walk","","3","down","external/assets/source/res/object/leg/leg10501_walk_3.gif","leg/leg10501_walk_3.gif","100","100","6","gif","_","sha256:640e70ff22dc670e1528ea0e82291fe9121829477f15ad9b41e423209c6db93f"
"leg","10501","walk","m","3","down","external/assets/source/res/object/leg/leg10501_walk_m_3.gif","leg/leg10501_walk_m_3.gif","100","100","6","gif","_","sha256:429d810c03bb3183a1adfa2c0c927902d5b4417159178de4f6f8ae4acdb21486"
"leg","10601","stand","","0","right","external/assets/source/res/object/leg/leg10601_stand_0.png","leg/leg10601_stand_0.png","100","100","1","png","_","sha256:d40b47a70e4ae6f8dba10b91f93f2ba90d847ce5be5cb010420ea7c26277c5a0"
"leg","10601","stand","","1","up","external/assets/source/res/object/leg/leg10601_stand_1.png","leg/leg10601_stand_1.png","100","100","1","png","_","sha256:855981d7737a4cb7ec67721e3a69038b42247defc67dd5c919e6bce7380e9d3a"
"leg","10601","stand","","2","left","external/assets/source/res/object/leg/leg10601_stand_2.png","leg/leg10601_stand_2.png","100","100","1","png","_","sha256:1e78fce4500094deb8072acfd17c151b16001fdc5057b4ae51cb33e359714545"
"leg","10601","stand","","3","down","external/assets/source/res/object/leg/leg10601_stand_3.png","leg/leg10601_stand_3.png","100","100","1","png","_","sha256:b3cfa3feec3e32732b17ab495d52a194104e08ae1154face6116d931f2afbd62"
"leg","10601","walk","","0","right","external/assets/source/res/object/leg/leg10601_walk_0.gif","leg/leg10601_walk_0.gif","100","100","6","gif","_","sha256:1d204a06b1ee49d05a57f7420005187adfa0d9d703cc1429062663db01594d7f"
"leg","10601","walk","","1","up","external/assets/source/res/object/leg/leg10601_walk_1.gif","leg/leg10601_walk_1.gif","100","100","6","gif","_","sha256:7376355d2b3b1223e8627891d87f8c5f8723241d4fcddb3751c2eeec083f3cd5"
"leg","10601","walk","","2","left","external/assets/source/res/object/leg/leg10601_walk_2.gif","leg/leg10601_walk_2.gif","100","100","6","gif","_","sha256:2f6c7a9630b96c4bebeb90de0cd3f5004ddb9756a5efd3bc06e78796bfabe963"
"leg","10601","walk","","3","down","external/assets/source/res/object/leg/leg10601_walk_3.gif","leg/leg10601_walk_3.gif","100","100","6","gif","_","sha256:737e028347cf0df5106aaca1b00fc15b209d01b5046a43b95b28401bacc81f22"
"leg","10701","stand","","0","right","external/assets/source/res/object/leg/leg10701_stand_0.png","leg/leg10701_stand_0.png","100","100","1","png","_","sha256:8e34be692825662720da26d178401083532a588cd1f8e1e38c863340ccddfaef"
"leg","10701","stand","","1","up","external/assets/source/res/object/leg/leg10701_stand_1.png","leg/leg10701_stand_1.png","100","100","1","png","_","sha256:60191c67e065c1b3f9c267ae28b58f8a2cf325ee3c8a82f4d385a2a8b87aead0"
"leg","10701","stand","","2","left","external/assets/source/res/object/leg/leg10701_stand_2.png","leg/leg10701_stand_2.png","100","100","1","png","_","sha256:b61c8e83447dc90ce5d7f99f7c2168e6fa9d508ed4866dcfa276d59023d0329b"
"leg","10701","stand","","3","down","external/assets/source/res/object/leg/leg10701_stand_3.png","leg/leg10701_stand_3.png","100","100","1","png","_","sha256:f75dda45835e06bd40e5c618c6ae4620e6645b799ec2bc4af03e3f82686a1664"
"leg","10701","walk","","0","right","external/assets/source/res/object/leg/leg10701_walk_0.gif","leg/leg10701_walk_0.gif","100","100","6","gif","_","sha256:1c9a6384476b7e600060ff8da9012ae3d10cecf723a016466ef5d5bb875b72d9"
"leg","10701","walk","","1","up","external/assets/source/res/object/leg/leg10701_walk_1.gif","leg/leg10701_walk_1.gif","100","100","6","gif","_","sha256:6e19107f004c4ba992b7debf1ee1bf1a54f53b83be679fdeab60c630feaa3c06"
"leg","10701","walk","","2","left","external/assets/source/res/object/leg/leg10701_walk_2.gif","leg/leg10701_walk_2.gif","100","100","6","gif","_","sha256:d8ee11b54b2a4ba486903a40c9582a2168e08772dc5bbe7135a0daf5da1b2ff2"
"leg","10701","walk","","3","down","external/assets/source/res/object/leg/leg10701_walk_3.gif","leg/leg10701_walk_3.gif","100","100","6","gif","_","sha256:e5b782a8aae3a2c10479e825b80f79790fddd3408326c5081bd33f04de5bcbd8"
"leg","10801","stand","","0","right","external/assets/source/res/object/leg/leg10801_stand_0.png","leg/leg10801_stand_0.png","100","100","1","png","_","sha256:aaeb25ed08983842f614b603974819305ee8d19a8a2f83fcaccf4cf70b8ffb9a"
"leg","10801","stand","m","0","right","external/assets/source/res/object/leg/leg10801_stand_m_0.png","leg/leg10801_stand_m_0.png","100","100","1","png","_","sha256:bff0d986ce229a89496f388fba1280dfc3456179f94b81cd9299d91a474fadf6"
"leg","10801","stand","","1","up","external/assets/source/res/object/leg/leg10801_stand_1.png","leg/leg10801_stand_1.png","100","100","1","png","_","sha256:16fe500587c97cc7eb04dea7892604e327692367f6b8c9463c2026346f5f4d55"
"leg","10801","stand","m","1","up","external/assets/source/res/object/leg/leg10801_stand_m_1.png","leg/leg10801_stand_m_1.png","100","100","1","png","_","sha256:0a3c0702fea7201052e876af87a468aef5e217ca81c1b321249e2b359756c66a"
"leg","10801","stand","","2","left","external/assets/source/res/object/leg/leg10801_stand_2.png","leg/leg10801_stand_2.png","100","100","1","png","_","sha256:694891878d137cec133013f2c0792843b0ff32e4f3befcae1a4019da1bd463bd"
"leg","10801","stand","m","2","left","external/assets/source/res/object/leg/leg10801_stand_m_2.png","leg/leg10801_stand_m_2.png","100","100","1","png","_","sha256:7dc4d9679e50dca5f70b4dfa387110d80995994316703d75fc22cc6b2aa6be23"
"leg","10801","stand","","3","down","external/assets/source/res/object/leg/leg10801_stand_3.png","leg/leg10801_stand_3.png","100","100","1","png","_","sha256:2794b8bacc012ff5a07760cc5f5eff659c9bd65aee295e7fcd81162459030a4a"
"leg","10801","stand","m","3","down","external/assets/source/res/object/leg/leg10801_stand_m_3.png","leg/leg10801_stand_m_3.png","100","100","1","png","_","sha256:17edf61fd25ed07581703463982482d2e8abf8bc29637aa6b8e5ba468ac680bb"
"leg","10801","walk","","0","right","external/assets/source/res/object/leg/leg10801_walk_0.gif","leg/leg10801_walk_0.gif","100","100","6","gif","_","sha256:3f615768ff721efd83f1dd21f00ed13308e79047359c5fd76166a444155edbac"
"leg","10801","walk","m","0","right","external/assets/source/res/object/leg/leg10801_walk_m_0.gif","leg/leg10801_walk_m_0.gif","100","100","6","gif","_","sha256:bbeba6bd60d633b6942894c22261d16a15f37c8b472f73694ef12b6d1594f6ca"
"leg","10801","walk","","1","up","external/assets/source/res/object/leg/leg10801_walk_1.gif","leg/leg10801_walk_1.gif","100","100","6","gif","_","sha256:9b527d2adb922b4a6eb811a53063e479a746a9b0c4857c4bd6d2faf5c64ef2dc"
"leg","10801","walk","m","1","up","external/assets/source/res/object/leg/leg10801_walk_m_1.gif","leg/leg10801_walk_m_1.gif","100","100","6","gif","_","sha256:ba14abc25895ee7d614c22441845773eb28c7d40230a7bd34a7b8e65c6085414"
"leg","10801","walk","","2","left","external/assets/source/res/object/leg/leg10801_walk_2.gif","leg/leg10801_walk_2.gif","100","100","6","gif","_","sha256:b450caf85b902f3f109689dc87f40382dbb89293d7f8dc454fe8e5320250e3f5"
"leg","10801","walk","m","2","left","external/assets/source/res/object/leg/leg10801_walk_m_2.gif","leg/leg10801_walk_m_2.gif","100","100","6","gif","_","sha256:be3512cee5a407c7620d4b2acd8c3e776ecf7010c0bbddd95904e508c1cec1be"
"leg","10801","walk","","3","down","external/assets/source/res/object/leg/leg10801_walk_3.gif","leg/leg10801_walk_3.gif","100","100","6","gif","_","sha256:cd242b2f431a9d856e3f25f370fab700304a718cd49c240e63ad34a084dc0cf7"
"leg","10801","walk","m","3","down","external/assets/source/res/object/leg/leg10801_walk_m_3.gif","leg/leg10801_walk_m_3.gif","100","100","6","gif","_","sha256:283fdbaa58c8a07c9c0215ccc97f34e91576cbd201cc1bb0317eabb110bd1433"
"leg","10901","stand","","0","right","external/assets/source/res/object/leg/leg10901_stand_0.png","leg/leg10901_stand_0.png","100","100","1","png","_","sha256:77dee76cd0a6a85039861483e89c95ba544b5a8051d0060e81cf4017428105ce"
"leg","10901","stand","","1","up","external/assets/source/res/object/leg/leg10901_stand_1.png","leg/leg10901_stand_1.png","100","100","1","png","_","sha256:71898e126a8ca1cf5b99f3846798142f467bf7ae2670f8a0002b571b0c223546"
"leg","10901","stand","","2","left","external/assets/source/res/object/leg/leg10901_stand_2.png","leg/leg10901_stand_2.png","100","100","1","png","_","sha256:af8d6e1f4c03cb48271c83ed6e061807abd6b29228258da5f79867d21bd2a285"
"leg","10901","stand","","3","down","external/assets/source/res/object/leg/leg10901_stand_3.png","leg/leg10901_stand_3.png","100","100","1","png","_","sha256:77b533160d2cf102001432ef2372a300156e606d25f6abc3ad823ece425eeedb"
"leg","10901","walk","","0","right","external/assets/source/res/object/leg/leg10901_walk_0.gif","leg/leg10901_walk_0.gif","100","100","6","gif","_","sha256:0147d460a0f9f56efe3fc7af15363e794b577b71ed52d4dd0fdbd95457748dbd"
"leg","10901","walk","","1","up","external/assets/source/res/object/leg/leg10901_walk_1.gif","leg/leg10901_walk_1.gif","100","100","6","gif","_","sha256:d1bc7452a294f217c5911d7f0d7bdf2decc5e980ee44ff2bf15bce7466b034b5"
"leg","10901","walk","","2","left","external/assets/source/res/object/leg/leg10901_walk_2.gif","leg/leg10901_walk_2.gif","100","100","6","gif","_","sha256:59e104b761f9768713a2ed5edacfd2303e3c0d8b9dbc1b82d672a8f123c9e088"
"leg","10901","walk","","3","down","external/assets/source/res/object/leg/leg10901_walk_3.gif","leg/leg10901_walk_3.gif","100","100","6","gif","_","sha256:49623cf73caf167598a871960bb323d1cd67edeb64de918aa533abb01ffc3172"
"leg","11301","stand","","0","right","external/assets/source/res/object/leg/leg11301_stand_0.png","leg/leg11301_stand_0.png","100","100","1","png","_","sha256:a755eae20f3578b9e10baa4d2fec2343a9826fb8c1e17622561f3c7b57e9b657"
"leg","11301","stand","m","0","right","external/assets/source/res/object/leg/leg11301_stand_m_0.png","leg/leg11301_stand_m_0.png","100","100","1","png","_","sha256:c786c9537dc52e0bf8e6855a982051b0047bfb14a8f15cd981e5f3dc610e9fdf"
"leg","11301","stand","","1","up","external/assets/source/res/object/leg/leg11301_stand_1.png","leg/leg11301_stand_1.png","100","100","1","png","_","sha256:734668977e7429dc30d0ec80114ad15edfb0a1a11f5f0407033a0e5ca638efee"
